frame,pc,trace_last,trace_seq,addr,tile_index,byte_in_tile,value,vram_addr_curr,ppu_buf_index,ppu_buf_0,ppu_buf_1,ppu_buf_2,ppu_buf_3,ppu_buf_4,ppu_buf_5,trace_ppu_ptr_raw,trace_ppu_ptr_res,trace_ppu_evt_arg0,trace_ppu_evt_arg1,trace_ppu_evt_arg2,trace_ppu_rom_hi,trace_ppu_rom_lo,trace_ppu_rom_ctrl,trace_ppu_rom_data,legacy_ppu_ptr,d0,d1,d2,d3,d4,a0,a1
127,000C9E,0403,026E,FFCE2C,00E2,12,00,0E2C,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,0000001A,0000000E,00000E2C,00010E2C,00FFC000,000187AF
127,000C9E,0403,026E,FFCE2D,00E2,13,FF,0E2D,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,000004FF,00000019,0000000E,00000E2D,00010E2D,00FFC000,000187B0
127,000C9E,0403,026E,FFCE2E,00E2,14,00,0E2E,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,00000018,0000000E,00000E2E,00010E2E,00FFC000,000187B1
127,000C9E,0403,026E,FFCE2F,00E2,15,00,0E2F,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,00000017,0000000E,00000E2F,00010E2F,00FFC000,000187B2
127,000C9E,0403,026E,FFCE30,00E3,0,20,0E30,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000420,00000016,0000000E,00000E30,00010E30,00FFC000,000187B3
127,000C9E,0403,026E,FFCE31,00E3,1,7C,0E31,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,0000047C,00000015,0000000E,00000E31,00010E31,00FFC000,000187B4
127,000C9E,0403,026E,FFCE32,00E3,2,00,0E32,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,00000014,0000000E,00000E32,00010E32,00FFC000,000187B5
127,000C9E,0403,026E,FFCE33,00E3,3,FF,0E33,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,000004FF,00000013,0000000E,00000E33,00010E33,00FFC000,000187B6
127,000C9E,0403,026E,FFCE34,00E3,4,00,0E34,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,00000012,0000000E,00000E34,00010E34,00FFC000,000187B7
127,000C9E,0403,026E,FFCE35,00E3,5,01,0E35,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000401,00000011,0000000E,00000E35,00010E35,00FFC000,000187B8
127,000C9E,0403,026E,FFCE36,00E3,6,10,0E36,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000410,00000010,0000000E,00000E36,00010E36,00FFC000,000187B9
127,000C9E,0403,026E,FFCE37,00E3,7,30,0E37,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000430,0000000F,0000000E,00000E37,00010E37,00FFC000,000187BA
127,000C9E,0403,026E,FFCE38,00E3,8,28,0E38,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000428,0000000E,0000000E,00000E38,00010E38,00FFC000,000187BB
127,000C9E,0403,026E,FFCE39,00E3,9,00,0E39,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,0000000D,0000000E,00000E39,00010E39,00FFC000,000187BC
127,000C9E,0403,026E,FFCE3A,00E3,10,20,0E3A,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000420,0000000C,0000000E,00000E3A,00010E3A,00FFC000,000187BD
127,000C9E,0403,026E,FFCE3B,00E3,11,7C,0E3B,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,0000047C,0000000B,0000000E,00000E3B,00010E3B,00FFC000,000187BE
127,000C9E,0403,026E,FFCE3C,00E3,12,00,0E3C,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,0000000A,0000000E,00000E3C,00010E3C,00FFC000,000187BF
127,000C9E,0403,026E,FFCE3D,00E3,13,FF,0E3D,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,000004FF,00000009,0000000E,00000E3D,00010E3D,00FFC000,000187C0
127,000C9E,0403,026E,FFCE3E,00E3,14,03,0E3E,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000403,00000008,0000000E,00000E3E,00010E3E,00FFC000,000187C1
127,000C9E,0403,026E,FFCE3F,00E3,15,02,0E3F,00,FF,00,20,36,0F,00,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000402,00000007,0000000E,00000E3F,00010E3F,00FFC000,000187C2
155,000C9E,0403,03A0,FFCE24,00E2,4,0E,0E24,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,0000040E,00000034,0000000E,00000E24,00010E24,00FFC000,00018538
155,000C9E,0403,03A0,FFCE25,00E2,5,1B,0E25,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,0000041B,00000033,0000000E,00000E25,00010E25,00FFC000,00018539
155,000C9E,0403,03A0,FFCE26,00E2,6,63,0E26,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000463,00000032,0000000E,00000E26,00010E26,00FFC000,0001853A
155,000C9E,0403,03A0,FFCE27,00E2,7,24,0E27,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,00000031,0000000E,00000E27,00010E27,00FFC000,0001853B
155,000C9E,0403,03A0,FFCE28,00E2,8,24,0E28,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,00000030,0000000E,00000E28,00010E28,00FFC000,0001853C
155,000C9E,0403,03A0,FFCE29,00E2,9,24,0E29,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,0000002F,0000000E,00000E29,00010E29,00FFC000,0001853D
155,000C9E,0403,03A0,FFCE2A,00E2,10,E3,0E2A,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,000004E3,0000002E,0000000E,00000E2A,00010E2A,00FFC000,0001853E
155,000C9E,0403,03A0,FFCE2B,00E2,11,24,0E2B,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,0000002D,0000000E,00000E2B,00010E2B,00FFC000,0001853F
155,000C9E,0403,03A0,FFCE2C,00E2,12,24,0E2C,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,0000002C,0000000E,00000E2C,00010E2C,00FFC000,00018540
155,000C9E,0403,03A0,FFCE2D,00E2,13,23,0E2D,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000423,0000002B,0000000E,00000E2D,00010E2D,00FFC000,00018541
155,000C9E,0403,03A0,FFCE2E,00E2,14,80,0E2E,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000480,0000002A,0000000E,00000E2E,00010E2E,00FFC000,00018542
155,000C9E,0403,03A0,FFCE2F,00E2,15,20,0E2F,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000420,00000029,0000000E,00000E2F,00010E2F,00FFC000,00018543
155,000C9E,0403,03A0,FFCE30,00E3,0,24,0E30,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,00000028,0000000E,00000E30,00010E30,00FFC000,00018544
155,000C9E,0403,03A0,FFCE31,00E3,1,24,0E31,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,00000027,0000000E,00000E31,00010E31,00FFC000,00018545
155,000C9E,0403,03A0,FFCE32,00E3,2,E3,0E32,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,000004E3,00000026,0000000E,00000E32,00010E32,00FFC000,00018546
155,000C9E,0403,03A0,FFCE33,00E3,3,24,0E33,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,00000025,0000000E,00000E33,00010E33,00FFC000,00018547
155,000C9E,0403,03A0,FFCE34,00E3,4,24,0E34,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,00000024,0000000E,00000E34,00010E34,00FFC000,00018548
155,000C9E,0403,03A0,FFCE35,00E3,5,24,0E35,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,00000023,0000000E,00000E35,00010E35,00FFC000,00018549
155,000C9E,0403,03A0,FFCE36,00E3,6,24,0E36,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,00000022,0000000E,00000E36,00010E36,00FFC000,0001854A
155,000C9E,0403,03A0,FFCE37,00E3,7,24,0E37,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,00000021,0000000E,00000E37,00010E37,00FFC000,0001854B
155,000C9E,0403,03A0,FFCE38,00E3,8,24,0E38,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,00000020,0000000E,00000E38,00010E38,00FFC000,0001854C
155,000C9E,0403,03A0,FFCE39,00E3,9,24,0E39,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,0000001F,0000000E,00000E39,00010E39,00FFC000,0001854D
155,000C9E,0403,03A0,FFCE3A,00E3,10,24,0E3A,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,0000001E,0000000E,00000E3A,00010E3A,00FFC000,0001854E
155,000C9E,0403,03A0,FFCE3B,00E3,11,24,0E3B,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,0000001D,0000000E,00000E3B,00010E3B,00FFC000,0001854F
155,000C9E,0403,03A0,FFCE3C,00E3,12,24,0E3C,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,0000001C,0000000E,00000E3C,00010E3C,00FFC000,00018550
155,000C9E,0403,03A0,FFCE3D,00E3,13,24,0E3D,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,0000001B,0000000E,00000E3D,00010E3D,00FFC000,00018551
155,000C9E,0403,03A0,FFCE3E,00E3,14,24,0E3E,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,0000001A,0000000E,00000E3E,00010E3E,00FFC000,00018552
155,000C9E,0403,03A0,FFCE3F,00E3,15,24,0E3F,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,24,11,00018537,0300,00000424,00000019,0000000E,00000E3F,00010E3F,00FFC000,00018553
157,000C9E,0403,03B6,FFCE12,00E1,2,00,0E12,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,00000034,0000000E,00000E12,00010E12,00FFC000,00018795
157,000C9E,0403,03B6,FFCE13,00E1,3,0E,0E13,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,0000040E,00000033,0000000E,00000E13,00010E13,00FFC000,00018796
157,000C9E,0403,03B6,FFCE14,00E1,4,10,0E14,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000410,00000032,0000000E,00000E14,00010E14,00FFC000,00018797
157,000C9E,0403,03B6,FFCE15,00E1,5,39,0E15,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000439,00000031,0000000E,00000E15,00010E15,00FFC000,00018798
157,000C9E,0403,03B6,FFCE16,00E1,6,00,0E16,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,00000030,0000000E,00000E16,00010E16,00FFC000,00018799
157,000C9E,0403,03B6,FFCE17,00E1,7,FF,0E17,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,000004FF,0000002F,0000000E,00000E17,00010E17,00FFC000,0001879A
157,000C9E,0403,03B6,FFCE18,00E1,8,06,0E18,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000406,0000002E,0000000E,00000E18,00010E18,00FFC000,0001879B
157,000C9E,0403,03B6,FFCE19,00E1,9,58,0E19,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000458,0000002D,0000000E,00000E19,00010E19,00FFC000,0001879C
157,000C9E,0403,03B6,FFCE1A,00E1,10,14,0E1A,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000414,0000002C,0000000E,00000E1A,00010E1A,00FFC000,0001879D
157,000C9E,0403,03B6,FFCE1B,00E1,11,3C,0E1B,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,0000043C,0000002B,0000000E,00000E1B,00010E1B,00FFC000,0001879E
157,000C9E,0403,03B6,FFCE1C,00E1,12,00,0E1C,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,0000002A,0000000E,00000E1C,00010E1C,00FFC000,0001879F
157,000C9E,0403,03B6,FFCE1D,00E1,13,27,0E1D,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000427,00000029,0000000E,00000E1D,00010E1D,00FFC000,000187A0
157,000C9E,0403,03B6,FFCE1E,00E1,14,13,0E1E,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000413,00000028,0000000E,00000E1E,00010E1E,00FFC000,000187A1
157,000C9E,0403,03B6,FFCE1F,00E1,15,C2,0E1F,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,000004C2,00000027,0000000E,00000E1F,00010E1F,00FFC000,000187A2
157,000C9E,0403,03B6,FFCE20,00E2,0,00,0E20,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,00000026,0000000E,00000E20,00010E20,00FFC000,000187A3
157,000C9E,0403,03B6,FFCE21,00E2,1,FF,0E21,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,000004FF,00000025,0000000E,00000E21,00010E21,00FFC000,000187A4
157,000C9E,0403,03B6,FFCE22,00E2,2,00,0E22,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,00000024,0000000E,00000E22,00010E22,00FFC000,000187A5
157,000C9E,0403,03B6,FFCE23,00E2,3,00,0E23,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,00000023,0000000E,00000E23,00010E23,00FFC000,000187A6
157,000C9E,0403,03B6,FFCE24,00E2,4,61,0E24,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000461,00000022,0000000E,00000E24,00010E24,00FFC000,000187A7
157,000C9E,0403,03B6,FFCE25,00E2,5,26,0E25,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000426,00000021,0000000E,00000E25,00010E25,00FFC000,000187A8
157,000C9E,0403,03B6,FFCE26,00E2,6,14,0E26,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000414,00000020,0000000E,00000E26,00010E26,00FFC000,000187A9
157,000C9E,0403,03B6,FFCE27,00E2,7,3C,0E27,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,0000043C,0000001F,0000000E,00000E27,00010E27,00FFC000,000187AA
157,000C9E,0403,03B6,FFCE28,00E2,8,00,0E28,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,0000001E,0000000E,00000E28,00010E28,00FFC000,000187AB
157,000C9E,0403,03B6,FFCE29,00E2,9,02,0E29,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000402,0000001D,0000000E,00000E29,00010E29,00FFC000,000187AC
157,000C9E,0403,03B6,FFCE2A,00E2,10,12,0E2A,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000412,0000001C,0000000E,00000E2A,00010E2A,00FFC000,000187AD
157,000C9E,0403,03B6,FFCE2B,00E2,11,39,0E2B,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000439,0000001B,0000000E,00000E2B,00010E2B,00FFC000,000187AE
157,000C9E,0403,03B6,FFCE2C,00E2,12,00,0E2C,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,0000001A,0000000E,00000E2C,00010E2C,00FFC000,000187AF
157,000C9E,0403,03B6,FFCE2D,00E2,13,FF,0E2D,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,000004FF,00000019,0000000E,00000E2D,00010E2D,00FFC000,000187B0
157,000C9E,0403,03B6,FFCE2E,00E2,14,00,0E2E,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,00000018,0000000E,00000E2E,00010E2E,00FFC000,000187B1
157,000C9E,0403,03B6,FFCE2F,00E2,15,00,0E2F,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,00000017,0000000E,00000E2F,00010E2F,00FFC000,000187B2
157,000C9E,0403,03B6,FFCE30,00E3,0,20,0E30,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000420,00000016,0000000E,00000E30,00010E30,00FFC000,000187B3
157,000C9E,0403,03B6,FFCE31,00E3,1,7C,0E31,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,0000047C,00000015,0000000E,00000E31,00010E31,00FFC000,000187B4
157,000C9E,0403,03B6,FFCE32,00E3,2,00,0E32,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,00000014,0000000E,00000E32,00010E32,00FFC000,000187B5
157,000C9E,0403,03B6,FFCE33,00E3,3,FF,0E33,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,000004FF,00000013,0000000E,00000E33,00010E33,00FFC000,000187B6
157,000C9E,0403,03B6,FFCE34,00E3,4,00,0E34,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,00000012,0000000E,00000E34,00010E34,00FFC000,000187B7
157,000C9E,0403,03B6,FFCE35,00E3,5,01,0E35,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000401,00000011,0000000E,00000E35,00010E35,00FFC000,000187B8
157,000C9E,0403,03B6,FFCE36,00E3,6,10,0E36,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000410,00000010,0000000E,00000E36,00010E36,00FFC000,000187B9
157,000C9E,0403,03B6,FFCE37,00E3,7,30,0E37,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000430,0000000F,0000000E,00000E37,00010E37,00FFC000,000187BA
157,000C9E,0403,03B6,FFCE38,00E3,8,28,0E38,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000428,0000000E,0000000E,00000E38,00010E38,00FFC000,000187BB
157,000C9E,0403,03B6,FFCE39,00E3,9,00,0E39,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,0000000D,0000000E,00000E39,00010E39,00FFC000,000187BC
157,000C9E,0403,03B6,FFCE3A,00E3,10,20,0E3A,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000420,0000000C,0000000E,00000E3A,00010E3A,00FFC000,000187BD
157,000C9E,0403,03B6,FFCE3B,00E3,11,7C,0E3B,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,0000047C,0000000B,0000000E,00000E3B,00010E3B,00FFC000,000187BE
157,000C9E,0403,03B6,FFCE3C,00E3,12,00,0E3C,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000400,0000000A,0000000E,00000E3C,00010E3C,00FFC000,000187BF
157,000C9E,0403,03B6,FFCE3D,00E3,13,FF,0E3D,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,000004FF,00000009,0000000E,00000E3D,00010E3D,00FFC000,000187C0
157,000C9E,0403,03B6,FFCE3E,00E3,14,03,0E3E,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000403,00000008,0000000E,00000E3E,00010E3E,00FFC000,000187C1
157,000C9E,0403,03B6,FFCE3F,00E3,15,02,0E3F,00,FF,00,20,36,0F,20,A869,00017B1B,0010,A869,0000,0E,12,3C,00018794,0300,00000402,00000007,0000000E,00000E3F,00010E3F,00FFC000,000187C2
